efo_id	label	synonyms	source
OBA:2051232	level of basic helix-loop-helix ARNT-like protein 1 in blood	blood basic helix-loop-helix ARNT-like protein 1 amount	efo-obo-measurement-branch
OBA:2051233	level of L-asparaginase in blood	blood L-asparaginase amount	efo-obo-measurement-branch
OBA:2051234	level of argininosuccinate synthase in blood	blood argininosuccinate synthase amount	efo-obo-measurement-branch
OBA:2051235	level of cyclic AMP-dependent transcription factor ATF-2 in blood	blood cyclic AMP-dependent transcription factor ATF-2 amount	efo-obo-measurement-branch
OBA:2051236	level of cyclic AMP-dependent transcription factor ATF-4 in blood	blood cyclic AMP-dependent transcription factor ATF-4 amount	efo-obo-measurement-branch
OBA:2051237	level of autophagy-related protein 16-1 in blood	blood autophagy-related protein 16-1 amount	efo-obo-measurement-branch
OBA:2051238	level of sodium/potassium-transporting ATPase subunit beta-1 in blood	blood sodium/potassium-transporting ATPase subunit beta-1 amount	efo-obo-measurement-branch
OBA:2051239	level of plasma membrane calcium-transporting ATPase 4 in blood	blood plasma membrane calcium-transporting ATPase 4 amount	efo-obo-measurement-branch
OBA:2051240	level of ATP synthase subunit delta, mitochondrial in blood	blood ATP synthase subunit delta, mitochondrial amount	efo-obo-measurement-branch
OBA:2051241	level of renin receptor in blood	blood renin receptor amount	efo-obo-measurement-branch
OBA:2051242	level of V-type proton ATPase subunit D in blood	blood V-type proton ATPase subunit D amount	efo-obo-measurement-branch
OBA:2051243	level of V-type proton ATPase subunit F in blood	blood V-type proton ATPase subunit F amount	efo-obo-measurement-branch
OBA:2051244	level of V-type proton ATPase subunit G 1 in blood	blood V-type proton ATPase subunit G 1 amount	efo-obo-measurement-branch
OBA:2051245	level of V-type proton ATPase subunit G 2 in blood	blood V-type proton ATPase subunit G 2 amount	efo-obo-measurement-branch
OBA:2051246	level of ataxin-2 in blood	blood ataxin-2 amount	efo-obo-measurement-branch
OBA:2051247	level of ataxin-2-like protein in blood	blood ataxin-2-like protein amount	efo-obo-measurement-branch
OBA:2051248	level of 5-azacytidine-induced protein 2 in blood	blood 5-azacytidine-induced protein 2 amount	efo-obo-measurement-branch
OBA:2051249	level of E3 ubiquitin-protein ligase AMFR in blood	blood E3 ubiquitin-protein ligase AMFR amount	efo-obo-measurement-branch
OBA:2051250	level of UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 in blood	blood UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 amount	efo-obo-measurement-branch
OBA:2051251	level of BMP and activin membrane-bound inhibitor in blood	blood BMP and activin membrane-bound inhibitor amount	efo-obo-measurement-branch
OBA:2051252	level of B-cell scaffold protein with ankyrin repeats in blood	blood B-cell scaffold protein with ankyrin repeats amount	efo-obo-measurement-branch
OBA:2051253	level of large proline-rich protein BAT3 in blood	blood large proline-rich protein BAT3 amount	efo-obo-measurement-branch
OBA:2051254	level of branched-chain-amino-acid aminotransferase, cytosolic in blood	blood branched-chain-amino-acid aminotransferase, cytosolic amount	efo-obo-measurement-branch
OBA:2051255	level of Bcl-2-like protein 15 in blood	blood Bcl-2-like protein 15 amount	efo-obo-measurement-branch
OBA:2051256	level of B-cell CLL/lymphoma 7 protein family member B in blood	blood B-cell CLL/lymphoma 7 protein family member B amount	efo-obo-measurement-branch
OBA:2051257	level of breakpoint cluster region protein in blood	blood breakpoint cluster region protein amount	efo-obo-measurement-branch
OBA:2051258	level of class E basic helix-loop-helix protein 40 in blood	blood class E basic helix-loop-helix protein 40 amount	efo-obo-measurement-branch
OBA:2051259	level of betaine--homocysteine S-methyltransferase 2 in blood	blood betaine--homocysteine S-methyltransferase 2 amount	efo-obo-measurement-branch
OBA:2051260	level of BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 in blood	blood BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 amount	efo-obo-measurement-branch
OBA:2051261	level of BPI fold-containing family B member 2 in blood	blood BPI fold-containing family B member 2 amount	efo-obo-measurement-branch
OBA:2051262	level of BRCA1-associated protein in blood	blood BRCA1-associated protein amount	efo-obo-measurement-branch
OBA:2051263	level of barttin in blood	blood barttin amount	efo-obo-measurement-branch
OBA:2051264	level of probetacellulin in blood	blood probetacellulin amount	efo-obo-measurement-branch
OBA:2051265	level of complement C1q subcomponent subunit A in blood	blood complement C1q subcomponent subunit A amount	efo-obo-measurement-branch
OBA:2051266	level of complement C1q tumor necrosis factor-related protein 6 in blood	blood complement C1q tumor necrosis factor-related protein 6 amount	efo-obo-measurement-branch
OBA:2051267	level of C4b-binding protein beta chain in blood	blood C4b-binding protein beta chain amount	efo-obo-measurement-branch
OBA:2051268	level of complement component C8 beta chain in blood	blood complement component C8 beta chain amount	efo-obo-measurement-branch
OBA:2051269	level of carbonic anhydrase-related protein 11 in blood	blood carbonic anhydrase-related protein 11 amount	efo-obo-measurement-branch
OBA:2051270	level of carbonic anhydrase 14 in blood	blood carbonic anhydrase 14 amount	efo-obo-measurement-branch
OBA:2051271	level of voltage-dependent T-type calcium channel subunit alpha-1H in blood	blood voltage-dependent T-type calcium channel subunit alpha-1H amount	efo-obo-measurement-branch
OBA:2051272	level of voltage-dependent L-type calcium channel subunit beta-1 in blood	blood voltage-dependent L-type calcium channel subunit beta-1 amount	efo-obo-measurement-branch
OBA:2051273	level of calcium-dependent secretion activator 1 in blood	blood calcium-dependent secretion activator 1 amount	efo-obo-measurement-branch
OBA:2051274	level of calcium-binding and coiled-coil domain-containing protein 1 in blood	blood calcium-binding and coiled-coil domain-containing protein 1 amount	efo-obo-measurement-branch
OBA:2051275	level of calmodulin-regulated spectrin-associated protein 1 in blood	blood calmodulin-regulated spectrin-associated protein 1 amount	efo-obo-measurement-branch
OBA:2051276	level of protein CASC3 in blood	blood protein CASC3 amount	efo-obo-measurement-branch
OBA:2051277	level of coiled-coil and C2 domain-containing protein 1A in blood	blood coiled-coil and C2 domain-containing protein 1A amount	efo-obo-measurement-branch
OBA:2051278	level of coiled-coil domain-containing protein 50 in blood	blood coiled-coil domain-containing protein 50 amount	efo-obo-measurement-branch
OBA:2051279	level of G1/S-specific cyclin-D2 in blood	blood G1/S-specific cyclin-D2 amount	efo-obo-measurement-branch
OBA:2051280	level of G1/S-specific cyclin-E1 in blood	blood G1/S-specific cyclin-E1 amount	efo-obo-measurement-branch
OBA:2051281	level of copper chaperone for superoxide dismutase in blood	blood copper chaperone for superoxide dismutase amount	efo-obo-measurement-branch
OBA:2051282	level of T-complex protein 1 subunit epsilon in blood	blood T-complex protein 1 subunit epsilon amount	efo-obo-measurement-branch
OBA:2051283	level of CD164 sialomucin-like 2 protein in blood	blood CD164 sialomucin-like 2 protein amount	efo-obo-measurement-branch
OBA:2051284	level of CD82 molecule in blood	blood CD82 molecule amount	efo-obo-measurement-branch
OBA:2051285	level of CD99 molecule-like protein 2 in blood	blood CD99 molecule-like protein 2 amount	efo-obo-measurement-branch
OBA:2051286	level of cytidine deaminase in blood	blood cytidine deaminase amount	efo-obo-measurement-branch
OBA:2051287	level of codanin-1 in blood	blood codanin-1 amount	efo-obo-measurement-branch
OBA:2051288	level of cell division cycle protein 123 in blood	blood cell division cycle protein 123 amount	efo-obo-measurement-branch
OBA:2051289	level of anaphase-promoting complex subunit CDC26 in blood	blood anaphase-promoting complex subunit CDC26 amount	efo-obo-measurement-branch
OBA:2051290	level of cell division cycle protein 27 in blood	blood cell division cycle protein 27 amount	efo-obo-measurement-branch
OBA:2051291	level of cadherin-22 in blood	blood cadherin-22 amount	efo-obo-measurement-branch
OBA:2051292	level of cyclin-dependent kinase-like 5 in blood	blood cyclin-dependent kinase-like 5 amount	efo-obo-measurement-branch
OBA:2051293	level of carcinoembryonic antigen-related cell adhesion molecule 18 in blood	blood cell adhesion molecule CEACAM18 amount	efo-obo-measurement-branch
OBA:2051294	level of adenosine deaminase 2 in blood	blood adenosine deaminase 2 amount	efo-obo-measurement-branch
OBA:2051295	level of cadherin EGF LAG seven-pass G-type receptor 2 in blood	blood cadherin EGF LAG seven-pass G-type receptor 2 amount	efo-obo-measurement-branch
OBA:2051296	level of cell cycle exit and neuronal differentiation protein 1 in blood	blood cell cycle exit and neuronal differentiation protein 1 amount	efo-obo-measurement-branch
OBA:2051297	level of centromere protein F in blood	blood centromere protein F amount	efo-obo-measurement-branch
OBA:2051298	level of centromere protein J in blood	blood centrosomal P4.1-associated protein amount	efo-obo-measurement-branch
OBA:2051299	level of centrosomal protein of 152 kDa in blood	blood centrosomal protein of 152 kDa amount	efo-obo-measurement-branch
OBA:2051300	level of centrosomal protein of 164 kDa in blood	blood centrosomal protein of 164 kDa amount	efo-obo-measurement-branch
OBA:2051301	level of centrosomal protein of 170 kDa in blood	blood centrosomal protein of 170 kDa amount	efo-obo-measurement-branch
OBA:2051302	level of centrosomal protein of 290 kDa in blood	blood centrosomal protein of 290 kDa amount	efo-obo-measurement-branch
OBA:2051303	level of centrosome-associated protein 350 in blood	blood centrosome-associated protein 350 amount	efo-obo-measurement-branch
OBA:2051304	level of cocaine esterase in blood	blood cocaine esterase amount	efo-obo-measurement-branch
OBA:2051305	level of cingulin in blood	blood cingulin amount	efo-obo-measurement-branch
OBA:2051306	level of chitinase-3-like protein 1 in blood	blood chitinase-3-like protein 1 amount	efo-obo-measurement-branch
OBA:2051307	level of Rab proteins geranylgeranyltransferase component A 1 in blood	blood Rab proteins geranylgeranyltransferase component A 1 amount	efo-obo-measurement-branch
OBA:2051308	level of anamorsin in blood	blood anamorsin amount	efo-obo-measurement-branch
OBA:2051309	level of citron Rho-interacting kinase in blood	blood citron Rho-interacting kinase amount	efo-obo-measurement-branch
OBA:2051310	level of CLIP-associating protein 1 in blood	blood CLIP-associating protein 1 amount	efo-obo-measurement-branch
OBA:2051311	level of C-type lectin domain family 11 member A in blood	blood C-type lectin domain family 11 member A amount	efo-obo-measurement-branch
OBA:2051312	level of calmegin in blood	blood calmegin amount	efo-obo-measurement-branch
OBA:2051313	level of CAP-Gly domain-containing linker protein 2 in blood	blood CAP-Gly domain-containing linker protein 2 amount	efo-obo-measurement-branch
OBA:2051314	level of methylosome subunit pICln in blood	blood methylosome subunit pICln amount	efo-obo-measurement-branch
OBA:2051315	level of claspin in blood	blood claspin amount	efo-obo-measurement-branch
OBA:2051316	level of COX assembly mitochondrial protein in blood	blood COX assembly mitochondrial protein amount	efo-obo-measurement-branch
OBA:2051317	level of protein canopy homolog 2 in blood	blood protein canopy homolog 2 amount	efo-obo-measurement-branch
OBA:2051318	level of contactin-associated protein-like 4 in blood	blood contactin-associated protein-like 4 amount	efo-obo-measurement-branch
OBA:2051319	level of collagen alpha-1(XVIII) chain in blood	blood collagen alpha-1(XVIII) chain amount	efo-obo-measurement-branch
OBA:2051320	level of collagen alpha-1(XXIV) chain in blood	blood collagen alpha-1(XXIV) chain amount	efo-obo-measurement-branch
OBA:2051321	level of ceramide transfer protein in blood	blood ceramide transfer protein amount	efo-obo-measurement-branch
OBA:2051322	level of ubiquinone biosynthesis protein COQ7 in blood	blood ubiquinone biosynthesis protein COQ7 amount	efo-obo-measurement-branch
OBA:2051323	level of coronin-1A in blood	blood coronin-1A amount	efo-obo-measurement-branch
OBA:2051324	level of coronin-6 in blood	blood coronin-6 amount	efo-obo-measurement-branch
OBA:2051325	level of cytochrome c oxidase subunit 6B1 in blood	blood cytochrome c oxidase subunit 6B1 amount	efo-obo-measurement-branch
OBA:2051326	level of inactive carboxypeptidase-like protein X2 in blood	blood inactive carboxypeptidase-like protein X2 amount	efo-obo-measurement-branch
OBA:2051327	level of cyclic AMP-responsive element-binding protein 3 in blood	blood cyclic AMP-responsive element-binding protein 3 amount	efo-obo-measurement-branch
OBA:2051328	level of protein disulfide isomerase CRELD2 in blood	blood protein disulfide isomerase CRELD2 amount	efo-obo-measurement-branch
OBA:2051329	level of corticotropin-releasing factor receptor 1 in blood	blood corticotropin-releasing factor receptor 1 amount	efo-obo-measurement-branch
OBA:2051330	level of cartilage-associated protein in blood	blood cartilage-associated protein amount	efo-obo-measurement-branch
OBA:2051331	level of cone-rod homeobox protein in blood	blood cone-rod homeobox protein amount	efo-obo-measurement-branch
OBA:2051332	level of ketimine reductase mu-crystallin in blood	blood ketimine reductase mu-crystallin amount	efo-obo-measurement-branch
